Source;Target;Id;linkname
10516;9828;118721;10516->9828
10516;9960;118722;10516->9960
10516;10232;118723;10516->10232
10516;10399;118724;10516->10399
10516;10405;118725;10516->10405
10517;8780;118726;10517->8780
10517;8944;118727;10517->8944
10517;9065;118728;10517->9065
10517;9611;118729;10517->9611
10517;9645;118730;10517->9645
10517;10018;118731;10517->10018
10517;10096;118732;10517->10096
10517;10247;118733;10517->10247
10517;10549;118734;10517->10549
10517;10712;118735;10517->10712
10518;2715;118736;10518->2715
10518;2852;118737;10518->2852
10518;3636;118738;10518->3636
10518;3805;118739;10518->3805
10518;3821;118740;10518->3821
10518;4973;118741;10518->4973
10518;5727;118742;10518->5727
10518;6098;118743;10518->6098
10518;8202;118744;10518->8202
10518;9473;118745;10518->9473
10518;9559;118746;10518->9559
10518;10779;118747;10518->10779
10519;359;118748;10519->359
10519;570;118749;10519->570
10519;772;118750;10519->772
10519;1037;118751;10519->1037
10519;1364;118752;10519->1364
10519;2567;118753;10519->2567
10519;5338;118754;10519->5338
10519;5522;118755;10519->5522
10519;6627;118756;10519->6627
10519;6876;118757;10519->6876
10519;7560;118758;10519->7560
10519;7670;118759;10519->7670
10519;7972;118760;10519->7972
10519;8390;118761;10519->8390
10519;8894;118762;10519->8894
10519;8904;118763;10519->8904
10519;8929;118764;10519->8929
10519;8931;118765;10519->8931
10519;8932;118766;10519->8932
10519;8994;118767;10519->8994
10519;9051;118768;10519->9051
10519;9110;118769;10519->9110
10519;9401;118770;10519->9401
10519;9471;118771;10519->9471
10519;9542;118772;10519->9542
10519;9558;118773;10519->9558
10519;9673;118774;10519->9673
10519;9818;118775;10519->9818
10519;9857;118776;10519->9857
10519;9878;118777;10519->9878
10519;9892;118778;10519->9892
10519;9965;118779;10519->9965
10519;10001;118780;10519->10001
10519;10080;118781;10519->10080
10519;10104;118782;10519->10104
10519;10122;118783;10519->10122
10519;10180;118784;10519->10180
10519;10256;118785;10519->10256
10519;10286;118786;10519->10286
10519;10339;118787;10519->10339
10519;10427;118788;10519->10427
10519;10473;118789;10519->10473
10519;10544;118790;10519->10544
10519;10588;118791;10519->10588
10519;10731;118792;10519->10731
10519;10815;118793;10519->10815
10520;915;118794;10520->915
10520;8478;118795;10520->8478
10520;9379;118796;10520->9379
10520;9426;118797;10520->9426
10520;9543;118798;10520->9543
10520;10202;118799;10520->10202
10520;10274;118800;10520->10274
10520;10544;118801;10520->10544
10521;7524;118802;10521->7524
10521;8775;118803;10521->8775
10521;8816;118804;10521->8816
10521;8817;118805;10521->8817
10521;8938;118806;10521->8938
10521;8949;118807;10521->8949
10521;8966;118808;10521->8966
10521;8967;118809;10521->8967
10521;9115;118810;10521->9115
10521;9169;118811;10521->9169
10521;9351;118812;10521->9351
10521;9399;118813;10521->9399
10521;9736;118814;10521->9736
10521;9784;118815;10521->9784
10521;9801;118816;10521->9801
10521;10291;118817;10521->10291
10521;10292;118818;10521->10292
10521;10305;118819;10521->10305
10521;10412;118820;10521->10412
10521;10548;118821;10521->10548
10521;10583;118822;10521->10583
10521;10767;118823;10521->10767
10521;10777;118824;10521->10777
10521;10782;118825;10521->10782
10522;172;118826;10522->172
10522;370;118827;10522->370
10522;410;118828;10522->410
10522;432;118829;10522->432
10522;894;118830;10522->894
10522;950;118831;10522->950
10522;1117;118832;10522->1117
10522;1143;118833;10522->1143
10522;1307;118834;10522->1307
10522;2950;118835;10522->2950
10522;2969;118836;10522->2969
10522;3310;118837;10522->3310
10522;3568;118838;10522->3568
10522;3636;118839;10522->3636
10522;3806;118840;10522->3806
10522;3812;118841;10522->3812
10522;4723;118842;10522->4723
10522;5694;118843;10522->5694
10522;6018;118844;10522->6018
10522;6081;118845;10522->6081
10522;6220;118846;10522->6220
10522;6631;118847;10522->6631
10522;7404;118848;10522->7404
10522;7560;118849;10522->7560
10522;7855;118850;10522->7855
10522;8147;118851;10522->8147
10522;8189;118852;10522->8189
10522;8430;118853;10522->8430
10522;8829;118854;10522->8829
10522;8876;118855;10522->8876
10522;9041;118856;10522->9041
10522;9323;118857;10522->9323
10522;9664;118858;10522->9664
10522;9697;118859;10522->9697
10522;9721;118860;10522->9721
10522;9747;118861;10522->9747
10522;9792;118862;10522->9792
10522;9857;118863;10522->9857
10522;9865;118864;10522->9865
10522;9877;118865;10522->9877
10522;9902;118866;10522->9902
10522;9905;118867;10522->9905
10522;9920;118868;10522->9920
10522;10009;118869;10522->10009
10522;10061;118870;10522->10061
10522;10070;118871;10522->10070
10522;10074;118872;10522->10074
10522;10110;118873;10522->10110
10522;10178;118874;10522->10178
10522;10284;118875;10522->10284
10522;10317;118876;10522->10317
10522;10324;118877;10522->10324
10522;10331;118878;10522->10331
10522;10349;118879;10522->10349
10522;10360;118880;10522->10360
10522;10447;118881;10522->10447
10522;10521;118882;10522->10521
10522;10577;118883;10522->10577
10522;10592;118884;10522->10592
10522;10651;118885;10522->10651
10522;10740;118886;10522->10740
10523;8767;118887;10523->8767
10523;8870;118888;10523->8870
10523;9169;118889;10523->9169
10523;9801;118890;10523->9801
10523;10777;118891;10523->10777
10524;348;118892;10524->348
10524;1040;118893;10524->1040
10524;2380;118894;10524->2380
10524;6627;118895;10524->6627
10524;6797;118896;10524->6797
10524;7475;118897;10524->7475
10524;8152;118898;10524->8152
10524;8479;118899;10524->8479
10524;8548;118900;10524->8548
10524;8798;118901;10524->8798
10524;8956;118902;10524->8956
10524;8969;118903;10524->8969
10524;9215;118904;10524->9215
10524;9222;118905;10524->9222
10524;9252;118906;10524->9252
10524;9271;118907;10524->9271
10524;9285;118908;10524->9285
10524;9308;118909;10524->9308
10524;9332;118910;10524->9332
10524;9351;118911;10524->9351
10524;9401;118912;10524->9401
10524;9591;118913;10524->9591
10524;9721;118914;10524->9721
10524;9738;118915;10524->9738
10524;9824;118916;10524->9824
10524;9979;118917;10524->9979
10524;10165;118918;10524->10165
10524;10199;118919;10524->10199
10524;10228;118920;10524->10228
10524;10237;118921;10524->10237
10524;10253;118922;10524->10253
10524;10474;118923;10524->10474
10524;10511;118924;10524->10511
10524;10562;118925;10524->10562
10524;10572;118926;10524->10572
10524;10683;118927;10524->10683
10525;8557;118928;10525->8557
10525;8879;118929;10525->8879
10525;10155;118930;10525->10155
10525;10544;118931;10525->10544
10526;921;118932;10526->921
10526;8884;118933;10526->8884
10526;9092;118934;10526->9092
10526;9336;118935;10526->9336
10526;9638;118936;10526->9638
10526;9887;118937;10526->9887
10526;10242;118938;10526->10242
10526;10256;118939;10526->10256
10526;10718;118940;10526->10718
10527;6786;118941;10527->6786
10527;7531;118942;10527->7531
10527;7551;118943;10527->7551
10527;7884;118944;10527->7884
10527;8075;118945;10527->8075
10527;8664;118946;10527->8664
10527;8850;118947;10527->8850
10527;8971;118948;10527->8971
10527;8979;118949;10527->8979
10527;9026;118950;10527->9026
10527;9093;118951;10527->9093
10527;9157;118952;10527->9157
10527;9169;118953;10527->9169
10527;9484;118954;10527->9484
10527;9551;118955;10527->9551
10527;9774;118956;10527->9774
10527;9835;118957;10527->9835
10527;10018;118958;10527->10018
10527;10116;118959;10527->10116
10527;10138;118960;10527->10138
10527;10141;118961;10527->10141
10527;10146;118962;10527->10146
10527;10179;118963;10527->10179
10527;10186;118964;10527->10186
10527;10209;118965;10527->10209
10527;10232;118966;10527->10232
10527;10254;118967;10527->10254
10527;10381;118968;10527->10381
10527;10547;118969;10527->10547
10527;10603;118970;10527->10603
10527;10667;118971;10527->10667
10527;10788;118972;10527->10788
10528;359;118973;10528->359
10528;596;118974;10528->596
10528;4299;118975;10528->4299
10528;4443;118976;10528->4443
10528;5659;118977;10528->5659
10528;5891;118978;10528->5891
10528;6277;118979;10528->6277
10528;6786;118980;10528->6786
10528;7166;118981;10528->7166
10528;7776;118982;10528->7776
10528;7957;118983;10528->7957
10528;8700;118984;10528->8700
10528;8708;118985;10528->8708
10528;8741;118986;10528->8741
10528;8874;118987;10528->8874
10528;8900;118988;10528->8900
10528;8917;118989;10528->8917
10528;8994;118990;10528->8994
10528;9295;118991;10528->9295
10528;9296;118992;10528->9296
10528;9378;118993;10528->9378
10528;9537;118994;10528->9537
10528;9737;118995;10528->9737
10528;9878;118996;10528->9878
10528;10067;118997;10528->10067
10528;10146;118998;10528->10146
10528;10155;118999;10528->10155
10528;10239;119000;10528->10239
10528;10317;119001;10528->10317
10528;10378;119002;10528->10378
10528;10390;119003;10528->10390
10528;10536;119004;10528->10536
10528;10580;119005;10528->10580
10528;10586;119006;10528->10586
10528;10607;119007;10528->10607
10528;10703;119008;10528->10703
10528;10766;119009;10528->10766
10529;210;119010;10529->210
10529;7984;119011;10529->7984
10529;8928;119012;10529->8928
10529;9329;119013;10529->9329
10529;9343;119014;10529->9343
10529;9401;119015;10529->9401
10529;9580;119016;10529->9580
10529;9848;119017;10529->9848
10529;9993;119018;10529->9993
10529;10106;119019;10529->10106
10529;10348;119020;10529->10348
10529;10641;119021;10529->10641
10530;443;119022;10530->443
10530;1477;119023;10530->1477
10530;1706;119024;10530->1706
10530;3529;119025;10530->3529
10530;4820;119026;10530->4820
10530;5884;119027;10530->5884
10530;7129;119028;10530->7129
10530;8754;119029;10530->8754
10530;9107;119030;10530->9107
10530;9176;119031;10530->9176
10530;9303;119032;10530->9303
10530;10197;119033;10530->10197
10530;10392;119034;10530->10392
10530;10415;119035;10530->10415
10530;10795;119036;10530->10795
10531;9419;119037;10531->9419
10532;7202;119038;10532->7202
10532;9131;119039;10532->9131
10532;9567;119040;10532->9567
10532;9729;119041;10532->9729
10532;9760;119042;10532->9760
10532;10712;119043;10532->10712
10533;152;119044;10533->152
10533;894;119045;10533->894
10533;5383;119046;10533->5383
10533;6493;119047;10533->6493
10533;6631;119048;10533->6631
10533;7877;119049;10533->7877
10533;8190;119050;10533->8190
10533;8291;119051;10533->8291
10533;8424;119052;10533->8424
10533;9214;119053;10533->9214
10533;9415;119054;10533->9415
10533;9738;119055;10533->9738
10533;9808;119056;10533->9808
10533;10257;119057;10533->10257
10533;10286;119058;10533->10286
10533;10326;119059;10533->10326
10533;10651;119060;10533->10651
10534;1432;119061;10534->1432
10534;7119;119062;10534->7119
10534;8847;119063;10534->8847
10534;9386;119064;10534->9386
10534;9673;119065;10534->9673
10534;10122;119066;10534->10122
10534;10473;119067;10534->10473
10534;10572;119068;10534->10572
10534;10737;119069;10534->10737
10535;2563;119070;10535->2563
10535;5446;119071;10535->5446
10535;8608;119072;10535->8608
10535;9017;119073;10535->9017
10535;9246;119074;10535->9246
10535;9319;119075;10535->9319
10535;9644;119076;10535->9644
10535;10544;119077;10535->10544
10536;536;119078;10536->536
10536;2515;119079;10536->2515
10536;4705;119080;10536->4705
10536;5659;119081;10536->5659
10536;6866;119082;10536->6866
10536;7219;119083;10536->7219
10536;7608;119084;10536->7608
10536;8438;119085;10536->8438
10536;8668;119086;10536->8668
10536;8712;119087;10536->8712
10536;9005;119088;10536->9005
10536;9246;119089;10536->9246
10536;9497;119090;10536->9497
10536;9855;119091;10536->9855
10536;9878;119092;10536->9878
10536;10079;119093;10536->10079
10536;10239;119094;10536->10239
10536;10378;119095;10536->10378
10536;10385;119096;10536->10385
10536;10444;119097;10536->10444
10537;3660;119098;10537->3660
10537;3818;119099;10537->3818
10537;4186;119100;10537->4186
10537;6331;119101;10537->6331
10537;7560;119102;10537->7560
10537;7726;119103;10537->7726
10537;8615;119104;10537->8615
10537;8780;119105;10537->8780
10537;8785;119106;10537->8785
10537;9857;119107;10537->9857
10537;9902;119108;10537->9902
10537;9953;119109;10537->9953
10537;10129;119110;10537->10129
10537;10134;119111;10537->10134
10537;10153;119112;10537->10153
10537;10324;119113;10537->10324
10537;10413;119114;10537->10413
10537;10429;119115;10537->10429
10537;10767;119116;10537->10767
10537;10772;119117;10537->10772
10538;1757;119118;10538->1757
10538;2852;119119;10538->2852
10538;8074;119120;10538->8074
10538;8596;119121;10538->8596
10538;8681;119122;10538->8681
10538;8771;119123;10538->8771
10538;8851;119124;10538->8851
10538;9095;119125;10538->9095
10538;9102;119126;10538->9102
10538;9197;119127;10538->9197
10538;9234;119128;10538->9234
10538;9279;119129;10538->9279
10538;9426;119130;10538->9426
10538;9463;119131;10538->9463
10538;9484;119132;10538->9484
10538;9544;119133;10538->9544
10538;9736;119134;10538->9736
10538;9774;119135;10538->9774
10538;9795;119136;10538->9795
10538;10038;119137;10538->10038
10538;10190;119138;10538->10190
10538;10209;119139;10538->10209
10538;10264;119140;10538->10264
10538;10265;119141;10538->10265
10538;10489;119142;10538->10489
10538;10572;119143;10538->10572
10538;10602;119144;10538->10602
10538;10655;119145;10538->10655
10538;10681;119146;10538->10681
10538;10743;119147;10538->10743
10539;8154;119148;10539->8154
10539;10334;119149;10539->10334
10539;10630;119150;10539->10630
10540;8960;119151;10540->8960
10541;335;119152;10541->335
10541;1768;119153;10541->1768
10541;2375;119154;10541->2375
10541;5122;119155;10541->5122
10541;6293;119156;10541->6293
10541;7696;119157;10541->7696
10541;7761;119158;10541->7761
10541;8766;119160;10541->8766
10541;8767;119161;10541->8767
10541;8780;119162;10541->8780
10541;8785;119163;10541->8785
10541;8965;119164;10541->8965
10541;9004;119165;10541->9004
10541;9113;119166;10541->9113
10541;9114;119167;10541->9114
10541;9491;119168;10541->9491
10541;9801;119169;10541->9801
10541;9810;119170;10541->9810
10541;9814;119171;10541->9814
10541;9817;119172;10541->9817
10541;9889;119173;10541->9889
10541;10099;119174;10541->10099
10541;10129;119175;10541->10129
10541;10134;119176;10541->10134
10541;10413;119177;10541->10413
10541;10429;119178;10541->10429
10541;10772;119179;10541->10772
10541;10773;119180;10541->10773
10541;10781;119181;10541->10781
10542;9744;119182;10542->9744
10543;403;119183;10543->403
10543;410;119184;10543->410
10543;1260;119185;10543->1260
10543;1264;119186;10543->1264
10543;1308;119187;10543->1308
10543;1711;119188;10543->1711
10543;2215;119189;10543->2215
10543;2221;119190;10543->2221
10543;6080;119191;10543->6080
10543;6693;119192;10543->6693
10543;6954;119193;10543->6954
10543;7008;119194;10543->7008
10543;7560;119195;10543->7560
10543;7808;119196;10543->7808
10543;7928;119197;10543->7928
10543;8018;119198;10543->8018
10543;8198;119199;10543->8198
10543;8584;119200;10543->8584
10543;8721;119201;10543->8721
10543;9117;119202;10543->9117
10543;9676;119203;10543->9676
10543;9868;119204;10543->9868
10543;9905;119205;10543->9905
10543;10058;119206;10543->10058
10543;10321;119207;10543->10321
10543;10469;119208;10543->10469
10543;10521;119209;10543->10521
10543;10612;119210;10543->10612
10544;210;119211;10544->210
10544;259;119212;10544->259
10544;862;119213;10544->862
10544;944;119214;10544->944
10544;2269;119215;10544->2269
10544;2351;119216;10544->2351
10544;2531;119217;10544->2531
10544;2567;119218;10544->2567
10544;2797;119219;10544->2797
10544;2852;119220;10544->2852
10544;3567;119221;10544->3567
10544;3792;119222;10544->3792
10544;3809;119223;10544->3809
10544;4163;119224;10544->4163
10544;4245;119225;10544->4245
10544;4284;119226;10544->4284
10544;5847;119227;10544->5847
10544;6081;119228;10544->6081
10544;6111;119229;10544->6111
10544;6627;119230;10544->6627
10544;6712;119231;10544->6712
10544;6797;119232;10544->6797
10544;6967;119233;10544->6967
10544;7535;119234;10544->7535
10544;7551;119235;10544->7551
10544;7702;119236;10544->7702
10544;7972;119237;10544->7972
10544;7991;119238;10544->7991
10544;8088;119239;10544->8088
10544;8191;119240;10544->8191
10544;8331;119241;10544->8331
10544;8394;119242;10544->8394
10544;8407;119243;10544->8407
10544;8845;119244;10544->8845
10544;8909;119245;10544->8909
10544;9090;119246;10544->9090
10544;9180;119247;10544->9180
10544;9198;119248;10544->9198
10544;9206;119249;10544->9206
10544;9246;119250;10544->9246
10544;9323;119251;10544->9323
10544;9343;119252;10544->9343
10544;9352;119253;10544->9352
10544;9367;119254;10544->9367
10544;9415;119255;10544->9415
10544;9555;119256;10544->9555
10544;9738;119257;10544->9738
10544;9835;119258;10544->9835
10544;9917;119259;10544->9917
10544;9944;119260;10544->9944
10544;9972;119261;10544->9972
10544;10045;119262;10544->10045
10544;10103;119263;10544->10103
10544;10116;119264;10544->10116
10544;10205;119265;10544->10205
10544;10209;119266;10544->10209
10544;10348;119267;10544->10348
10544;10358;119268;10544->10358
10544;10383;119269;10544->10383
10544;10412;119270;10544->10412
10544;10499;119271;10544->10499
10544;10678;119272;10544->10678
10544;10679;119273;10544->10679
10544;10682;119274;10544->10682
10544;10741;119275;10544->10741
10545;2458;119276;10545->2458
10545;2750;119277;10545->2750
10545;2976;119278;10545->2976
10545;3569;119279;10545->3569
10545;3629;119280;10545->3629
10545;4138;119281;10545->4138
10545;5884;119282;10545->5884
10545;5898;119283;10545->5898
10545;7924;119284;10545->7924
10545;8060;119285;10545->8060
10546;868;119286;10546->868
10546;5847;119287;10546->5847
10546;7670;119288;10546->7670
10546;7877;119289;10546->7877
10546;7991;119290;10546->7991
10546;9074;119291;10546->9074
10546;9094;119292;10546->9094
10546;9222;119293;10546->9222
10546;9227;119294;10546->9227
10546;9252;119295;10546->9252
10546;9269;119296;10546->9269
10546;9296;119297;10546->9296
10546;9449;119298;10546->9449
10546;9513;119299;10546->9513
10546;9591;119300;10546->9591
10546;9597;119301;10546->9597
10546;9604;119302;10546->9604
10546;9673;119303;10546->9673
10546;9808;119304;10546->9808
10546;9815;119305;10546->9815
10546;9828;119306;10546->9828
10546;9863;119307;10546->9863
10546;9897;119308;10546->9897
10546;10016;119309;10546->10016
10546;10031;119310;10546->10031
10546;10190;119311;10546->10190
10546;10209;119312;10546->10209
10546;10265;119313;10546->10265
10546;10280;119314;10546->10280
10546;10385;119315;10546->10385
10546;10498;119316;10546->10498
10546;10529;119317;10546->10529
10546;10757;119318;10546->10757
10547;443;119319;10547->443
10547;940;119320;10547->940
10547;1248;119321;10547->1248
10547;1797;119322;10547->1797
10547;1844;119323;10547->1844
10547;2531;119324;10547->2531
10547;5657;119325;10547->5657
10547;5679;119326;10547->5679
10547;6212;119327;10547->6212
10547;7393;119328;10547->7393
10547;7502;119329;10547->7502
10547;8664;119330;10547->8664
10547;8754;119331;10547->8754
10547;9010;119332;10547->9010
10547;9240;119333;10547->9240
10547;9577;119334;10547->9577
10547;9675;119335;10547->9675
10547;9792;119336;10547->9792
10547;9835;119337;10547->9835
10547;10110;119338;10547->10110
10547;10138;119339;10547->10138
10547;10141;119340;10547->10141
10547;10310;119341;10547->10310
10547;10412;119342;10547->10412
10547;10603;119343;10547->10603
10547;10656;119344;10547->10656
10548;7741;119345;10548->7741
10548;8938;119346;10548->8938
10548;8967;119347;10548->8967
10548;9784;119348;10548->9784
10548;10521;119349;10548->10521
10548;10583;119350;10548->10583
10548;10782;119351;10548->10782
10549;5659;119352;10549->5659
10549;7551;119353;10549->7551
10549;8320;119354;10549->8320
10549;8486;119355;10549->8486
10549;8603;119356;10549->8603
10549;8690;119357;10549->8690
10549;8729;119358;10549->8729
10549;8752;119359;10549->8752
10549;8898;119360;10549->8898
10549;8930;119361;10549->8930
10549;8969;119362;10549->8969
10549;9005;119363;10549->9005
10549;9044;119364;10549->9044
10549;9156;119365;10549->9156
10549;9501;119366;10549->9501
10549;9611;119367;10549->9611
10549;9612;119368;10549->9612
10549;9678;119369;10549->9678
10549;9694;119370;10549->9694
10549;9704;119371;10549->9704
10549;9717;119372;10549->9717
10549;9739;119373;10549->9739
10549;9742;119374;10549->9742
10549;9751;119375;10549->9751
10549;9768;119376;10549->9768
10549;9807;119377;10549->9807
10549;9818;119378;10549->9818
10549;9839;119379;10549->9839
10549;9887;119380;10549->9887
10549;9965;119381;10549->9965
10549;10044;119382;10549->10044
10549;10079;119383;10549->10079
10549;10122;119384;10549->10122
10549;10123;119385;10549->10123
10549;10146;119386;10549->10146
10549;10155;119387;10549->10155
10549;10163;119388;10549->10163
10549;10285;119389;10549->10285
10549;10327;119390;10549->10327
10549;10369;119391;10549->10369
10549;10378;119392;10549->10378
10549;10388;119393;10549->10388
10549;10496;119394;10549->10496
10549;10649;119395;10549->10649
10549;10767;119396;10549->10767
10549;10776;119397;10549->10776
10549;10788;119398;10549->10788
10550;2833;119399;10550->2833
10550;9356;119400;10550->9356
10550;10243;119401;10550->10243
10551;3465;119402;10551->3465
10551;7877;119403;10551->7877
10551;7957;119404;10551->7957
10551;8026;119405;10551->8026
10551;8245;119406;10551->8245
10551;8464;119407;10551->8464
10551;8664;119408;10551->8664
10551;8841;119409;10551->8841
10551;8944;119410;10551->8944
10551;8974;119411;10551->8974
10551;9005;119412;10551->9005
10551;9101;119413;10551->9101
10551;9484;119414;10551->9484
10551;9605;119415;10551->9605
10551;9631;119416;10551->9631
10551;9737;119417;10551->9737
10551;9878;119418;10551->9878
10551;10146;119419;10551->10146
10551;10218;119420;10551->10218
10551;10339;119421;10551->10339
10551;10743;119422;10551->10743
10552;6743;119423;10552->6743
10553;9231;119424;10553->9231
10553;9331;119425;10553->9331
10553;9397;119426;10553->9397
10553;9415;119427;10553->9415
10553;9484;119428;10553->9484
10553;9583;119429;10553->9583
10553;9643;119430;10553->9643
10553;9801;119431;10553->9801
10553;9808;119432;10553->9808
10553;10058;119433;10553->10058
10553;10223;119434;10553->10223
10553;10286;119435;10553->10286
10553;10503;119436;10553->10503
10553;10566;119437;10553->10566
10553;10572;119438;10553->10572
10553;10645;119439;10553->10645
10553;10818;119440;10553->10818
10554;359;119441;10554->359
10554;2567;119442;10554->2567
10554;3848;119443;10554->3848
10554;5846;119444;10554->5846
10554;7096;119445;10554->7096
10554;9170;119446;10554->9170
10554;9309;119447;10554->9309
10554;9579;119448;10554->9579
10554;9583;119449;10554->9583
10554;9647;119450;10554->9647
10554;9654;119451;10554->9654
10554;10016;119452;10554->10016
10554;10089;119453;10554->10089
10554;10210;119454;10554->10210
10554;10289;119455;10554->10289
10554;10501;119456;10554->10501
10554;10520;119457;10554->10520
10554;10718;119458;10554->10718
10554;10780;119459;10554->10780
10555;7676;119460;10555->7676
10556;1076;119461;10556->1076
10556;4030;119462;10556->4030
10556;8801;119463;10556->8801
10556;8809;119464;10556->8809
10556;8838;119465;10556->8838
10556;8954;119466;10556->8954
10556;8981;119467;10556->8981
10556;9336;119468;10556->9336
10556;9406;119469;10556->9406
10556;9437;119470;10556->9437
10556;9612;119471;10556->9612
10556;10557;119472;10556->10557
10556;10638;119473;10556->10638
10557;5522;119474;10557->5522
10557;6224;119475;10557->6224
10557;6226;119476;10557->6226
10557;8722;119477;10557->8722
10557;8770;119478;10557->8770
10557;8801;119479;10557->8801
10557;8973;119480;10557->8973
10557;9065;119481;10557->9065
10557;9169;119482;10557->9169
10557;9583;119483;10557->9583
10557;9766;119484;10557->9766
10557;9887;119485;10557->9887
10557;9909;119486;10557->9909
10557;9966;119487;10557->9966
10557;10144;119488;10557->10144
10557;10279;119489;10557->10279
10557;10286;119490;10557->10286
10557;10556;119491;10557->10556
10557;10779;119492;10557->10779
10558;884;119493;10558->884
10558;2119;119494;10558->2119
10558;3889;119495;10558->3889
10558;3912;119496;10558->3912
10558;7890;119497;10558->7890
10558;8320;119498;10558->8320
10558;8552;119499;10558->8552
10558;8595;119500;10558->8595
10558;8681;119501;10558->8681
10558;8683;119502;10558->8683
10558;8826;119503;10558->8826
10558;8848;119504;10558->8848
10558;9162;119505;10558->9162
10558;9450;119506;10558->9450
10558;9564;119507;10558->9564
10558;9583;119508;10558->9583
10558;9632;119509;10558->9632
10558;9769;119510;10558->9769
10558;9774;119511;10558->9774
10558;9960;119512;10558->9960
10558;10078;119513;10558->10078
10558;10326;119514;10558->10326
10558;10341;119515;10558->10341
10558;10342;119516;10558->10342
10558;10415;119517;10558->10415
10558;10723;119518;10558->10723
10559;8956;119519;10559->8956
10559;9190;119520;10559->9190
10559;10054;119521;10559->10054
10559;10193;119522;10559->10193
10560;86;119523;10560->86
10560;412;119524;10560->412
10560;815;119525;10560->815
10560;1308;119526;10560->1308
10560;1903;119527;10560->1903
10560;2238;119528;10560->2238
10560;2361;119529;10560->2361
10560;2452;119530;10560->2452
10560;2649;119531;10560->2649
10560;3099;119532;10560->3099
10561;868;119533;10561->868
10561;8673;119534;10561->8673
10561;8845;119535;10561->8845
10561;8881;119536;10561->8881
10561;9864;119537;10561->9864
10561;10242;119538;10561->10242
10562;210;119539;10562->210
10562;918;119540;10562->918
10562;3108;119541;10562->3108
10562;3792;119542;10562->3792
10562;4992;119543;10562->4992
10562;7119;119544;10562->7119
10562;7984;119545;10562->7984
10562;8163;119546;10562->8163
10562;8390;119547;10562->8390
10562;9016;119548;10562->9016
10562;9062;119549;10562->9062
10562;9070;119550;10562->9070
10562;9186;119551;10562->9186
10562;9246;119552;10562->9246
10562;9580;119553;10562->9580
10562;9597;119554;10562->9597
10562;9738;119555;10562->9738
10562;9765;119556;10562->9765
10562;9993;119557;10562->9993
10562;10038;119558;10562->10038
10562;10055;119559;10562->10055
10562;10168;119560;10562->10168
10562;10179;119561;10562->10179
10562;10223;119562;10562->10223
10562;10298;119563;10562->10298
10562;10335;119564;10562->10335
10562;10403;119565;10562->10403
10562;10504;119566;10562->10504
10562;10524;119567;10562->10524
10562;10704;119568;10562->10704
10563;182;119569;10563->182
10563;726;119570;10563->726
10563;5396;119571;10563->5396
10563;5792;119572;10563->5792
10563;6507;119573;10563->6507
10563;8674;119574;10563->8674
10563;9055;119575;10563->9055
10563;9338;119576;10563->9338
10563;9385;119577;10563->9385
10563;9541;119578;10563->9541
10563;9583;119579;10563->9583
10563;9628;119580;10563->9628
10563;9658;119581;10563->9658
10563;9773;119582;10563->9773
10563;9807;119583;10563->9807
10563;9818;119584;10563->9818
10563;9825;119585;10563->9825
10563;9985;119586;10563->9985
10563;10286;119587;10563->10286
10563;10342;119588;10563->10342
10563;10423;119589;10563->10423
10563;10629;119590;10563->10629
10563;10641;119591;10563->10641
10563;10698;119592;10563->10698
10564;861;119593;10564->861
10564;1407;119594;10564->1407
10564;2446;119595;10564->2446
10564;6885;119596;10564->6885
10564;8271;119597;10564->8271
10564;8669;119598;10564->8669
10564;8752;119599;10564->8752
10564;9222;119600;10564->9222
10564;9502;119601;10564->9502
10564;9804;119602;10564->9804
10564;9966;119603;10564->9966
10564;10072;119604;10564->10072
10565;973;119605;10565->973
10565;2649;119606;10565->2649
10565;4073;119607;10565->4073
10565;7577;119608;10565->7577
10565;7867;119609;10565->7867
10565;8354;119610;10565->8354
10565;8708;119611;10565->8708
10565;8943;119612;10565->8943
10565;9030;119613;10565->9030
10565;9629;119614;10565->9629
10565;9815;119615;10565->9815
10565;9970;119616;10565->9970
10565;9988;119617;10565->9988
10565;10095;119618;10565->10095
10565;10103;119619;10565->10103
10565;10283;119620;10565->10283
10565;10385;119621;10565->10385
10565;10753;119622;10565->10753
10566;894;119623;10566->894
10566;2852;119624;10566->2852
10566;3844;119625;10566->3844
10566;8467;119626;10566->8467
10566;8741;119627;10566->8741
10566;8928;119628;10566->8928
10566;9017;119629;10566->9017
10566;9091;119630;10566->9091
10566;9351;119631;10566->9351
10566;9463;119632;10566->9463
10566;9484;119633;10566->9484
10566;9583;119634;10566->9583
10566;9655;119635;10566->9655
10566;9713;119636;10566->9713
10566;9746;119637;10566->9746
10566;9807;119638;10566->9807
10566;9887;119639;10566->9887
10566;9909;119640;10566->9909
10566;9972;119641;10566->9972
10566;10092;119642;10566->10092
10566;10251;119643;10566->10251
10566;10296;119644;10566->10296
10566;10412;119645;10566->10412
10566;10444;119646;10566->10444
10566;10572;119647;10566->10572
10567;3631;119648;10567->3631
10567;4245;119649;10567->4245
10567;4333;119650;10567->4333
10567;10596;119651;10567->10596
10568;903;119652;10568->903
10568;1533;119653;10568->1533
10568;2963;119654;10568->2963
10568;3,00E+03;119655;10568->3000
10568;3161;119656;10568->3161
10568;7067;119657;10568->7067
10568;7577;119658;10568->7577
